"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"10577","KRBL","EQ","KRBL LIMITED",0.01,1,"","",0,1,"INE001B01026",470.9,258.15,675,1.03,"","","",0,0,0,370.4,247,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRBL"
"10578","MACIN","EQ","MPS LIMITED",0.01,1,"","",0,10,"INE943D01017",2139.9,1040.15,2139.9,31.25,"","","",0,0,0,2479.25,1652.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MPSLTD"
"10579","MARPHA","EQ","MARKSANS PHARMA LIMITED",0.01,1,"","",0,1,"INE750C01026",189.25,90.6,189.25,0.87,"","","",0,0,0,226.71,151.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARKSANS"
"10580","TRACOR","EQ","TRANSPORT CORPORATION OF INDIA",0.01,1,"","",0,2,"INE688A01022",1079.5,725.55,1079.5,3,"","","",0,0,0,1153.95,769.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TCI"
"10585","ICI200","EQ","ICICI PRU NIFTY 200 MOM 30 ETF",0.01,1,"","",0,10,"INF109KC17C7",38.99,21.01,38.99,17.85,"","","",0,0,0,44.42,29.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOM30IETF"
"10588","SHRPUS","EQ","SHREE PUSHKAR CHEMICALS",0.01,1,"","",0,10,"INE712K01011",244.97,155.15,336.7,56.3,"","","",0,0,0,294.74,196.49,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHREEPUSHK"
"10590","LOYTEX","EQ","LOYAL TEXTILES MILLS LTD",0.01,1,"","",0,10,"INE970D01010",774.9,484.2,1095,484.2,"","","",0,0,0,715.55,477.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LOYALTEX"
"10599","GUJGA","EQ","GUJARAT GAS LIMITED",0.01,1,"","",0,2,"INE844O01030",663.4,397.05,786,90.64,"","","",0,0,0,718.65,588.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GUJGASLTD"
"10604","BHAAIR","EQ","BHARTI AIRTEL LTD",0.01,1,"","",0,5,"INE397D01024",1536.25,847.05,1536.25,9.31,"","","",0,0,0,1578.65,1291.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BHARTIARTL"
"1061","FLECHE","EQ","FCL TECHNOLOGIES AND PRODUCTS",0.01,1,"","",0,10,"INE145B01013",45,15.45,260,5.1,"","","",0,0,0,31.45,28.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FLEXCHEM"
"10610","UPSSEE","SM","UPSURGE SEEDS OF AGRI LTD",0.01,1,"","",0,1,"INE0CBM01019",0,0,911.8,135,"","","",0,0,0,358.8,239.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","USASEEDS"
"10618","SADINF","EQ","SADBHAV INFRASTRUCTURE PROJECT",0.01,1,"","",0,10,"INE764L01010",9.25,3.6,157.3,2.85,"","","",0,0,0,6.41,5.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SADBHIN"
"10619","HDFN50","EQ","HDFC NIFTY Next 50 ETF",0.01,1,"","",0,418.18,"INF179KC1HS2",75.3,42.9,75.3,36.76,"","","",0,0,0,88.77,59.18,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCNEXT50"
"10625","PNEHOL","EQ","PNEUMATIC HOLDINGS LTD",0.01,1,"","",0,10,"INE096T01010",1764,660,1764,400,"","","",0,0,0,1822.5,1215,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PNEUMATIC"
"10633","HDF100","EQ","HDFC NIFTY 100 ETF",0.01,1,"","",0,177.27,"INF179KC1HR4",26.5,18.91,26.5,16.79,"","","",0,0,0,30.98,20.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCNIF100"
"10634","AUTSTA","EQ","AUTOMOTIVE STAMPINGS AND ASSEM",0.01,1,"","",0,10,"INE900C01027",1094.55,364.1,1094.55,11.75,"","","",0,0,0,1241.55,827.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASAL"
"10637","GOLTEL","EQ","OLECTRA GREENTECH LIMITED",0.01,1,"","",0,4,"INE260D01016",2221.95,985.1,2221.95,3.4,"","","",0,0,0,2288.9,1526,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OLECTRA"
"1064","FLEENG","EQ","FLEX ENGINEERING LTD",0.01,1,"","",0,10,"INE929B01010",61.2,23.55,116,3,"","","",0,0,0,63.8,57.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FLEXENGG"
"10650","PRADAI","EQ","PRABHAT DAIRY LTD",0.01,1,"","",0,10,"INE302M01033",99.85,46,257.9,45.1,"","","",0,0,0,119.5,79.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRABHAT"
"10661","PONERO","EQ","PONNI SUGARS (ERODE) LIMITED",0.01,1,"","",0,10,"INE838E01017",542,363.25,581,3.05,"","","",0,0,0,635.9,424,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PONNIERODE"
"10666","PUNBAN","EQ","PUNJAB NATIONAL BANK",0.01,1,"","",0,2,"INE160A01022",142.9,57.55,279.98,7,"","","",0,0,0,133.49,109.22,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PNB"
"10673","ARVREM","BE","ARVIND REMEDIES LIMITED",0.01,1,"","",0,10,"INE211C01037",56.15,9.9,66.2,1,"","","",0,0,0,4.85,4.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARVINDREM"
"10675","CMAHEX","BE","C. MAHENDRA EXPORTS LIMITED",0.01,1,"","",0,10,"INE378J01013",13.85,2.4,171,2.4,"","","",0,0,0,1.7,1.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CMAHENDRA"
"10676","KOTMNC","EQ","KOTAK NIFTY MNC ETF",0.01,1,"","",0,10,"INF174KA1JF2",32.76,21.43,32.76,18.62,"","","",0,0,0,37.47,24.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MNC"
"10677","HELMAT","BE","HELIOS & MATHESON INFORMATION",0.01,1,"","",0,10,"INE674B01012",147.35,21,267,17.5,"","","",0,0,0,10.55,9.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HELIOSMATH"
"10678","INNIND","BE","INNOVENTIVE INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE549I01011",21,6.85,148.9,6.85,"","","",0,0,0,5.85,5.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INNOIND"
"10680","PLEPHA","BE","PLETHICO PHARMACEUTICALS LTD",0.01,1,"","",0,10,"INE491H01018",52.55,21,525,21,"","","",0,0,0,9.5,8.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PLETHICO"
"10681","TIMHOM","BE","TIMBOR HOME LIMITED",0.01,1,"","",0,10,"INE346L01016",7.85,2.6,108.7,2.5,"","","",0,0,0,2.85,2.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIMBOR"
"10690","ADIQUA","EQ","ADITYA BIRLA NIF 200 QLT ETF",0.01,1,"","",0,1,"INF209KB15K4",23.8,15.5,23.8,13.41,"","","",0,0,0,26.02,17.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIFTYQLITY"
"10693","ADIMOM","EQ","ADITYA BIRLA NIF 200 MOM ETF",0.01,1,"","",0,1,"INF209KB14K7",38.14,20.83,38.14,17.33,"","","",0,0,0,44.13,29.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOMENTUM"
"1070","FORCOM","EQ","FORBES & COMPANY LIMITED",0.01,1,"","",0,10,"INE518A01013",0,0,430,37,"","","",0,0,0,78.12,52.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FORBESGOK"
"10710","VEEFAS","SM","VEEKAYEM FASHION N APPAREL LTD",0.01,1,"","",0,10,"INE0KTW01013",0,0,281,30.25,"","","",0,0,0,229.95,208.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VEEKAYEM"
"10717","TIMGUA","EQ","TIMES GUARANTY LTD",0.01,1,"","",0,10,"INE289C01025",165.05,53.05,186.75,2.6,"","","",0,0,0,143,117,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIMESGTY"
"10722","726H32","GS","7.26% G-Sec. 22 Aug 32",0.01,1,"","",0,100,"IN0020220060",0,0,0,0,"","","",0,0,0,109.2,98.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","726GS2032"
"10723","ICIINF","EQ","ICICI Prudent Nifty Infra ETF",0.01,1,"","",0,10,"INF109KC16E5",96.69,57.83,96.69,49.01,"","","",0,0,0,113.37,75.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INFRAIETF"
"10726","INDMAR","EQ","INDIAMART INTERMESH LIMITED",0.01,1,"","",0,10,"INE933S01016",3335.55,2230,4975,551.48,"","","",0,0,0,2911,2381.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIAMART"
"1073","FOSIND","EQ","FOSECO INDIA LTD",0.01,1,"","",0,10,"INE519A01011",4390,2562,4390,45.9,"","","",0,0,0,5159.8,3439.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FOSECOIND"
"10733","SPOIND","EQ","SPORTKING INDIA LIMITED",0.01,1,"","",0,10,"INE885H01011",948.15,704.55,1123.05,638,"","","",0,0,0,1043.9,696,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPORTKING"
"10734","HEXTEC","EQ","HEXAWARE TECHNOLOGIES LTD",0.01,1,"","",0,2,"INE093A01033",471.75,202.25,557.7,2.92,"","","",0,0,0,564.95,376.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEXAWARE"
"10738","ORAFIN","EQ","ORACLE FINANCIAL SERVICES SOFT",0.01,1,"","",0,5,"INE881D01027",10529.95,3737.25,10529.95,200.5,"","","",0,0,0,11396.35,9324.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OFSS"
"10753","UNIBAN","EQ","UNION BANK OF INDIA",0.01,1,"","",0,10,"INE692A01016",172.5,77.65,426.95,14.6,"","","",0,0,0,159.88,106.59,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIONBANK"
"10755","APTLIM","EQ","APTECH LIMITED",0.01,1,"","",0,10,"INE266F01018",388.95,200.6,422.82,16.43,"","","",0,0,0,263.6,175.73,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","APTECHT"
"10757","HIGINV","IV","HIGHWAYS INFRASTRUCTURE TRUST",0.01,1,"","",0,102,"INE0KXY23015",0,0,0,0,"","","",0,0,0,104.02,69.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HIGHWAYS"
"1076","ZENTE","EQ","ZENSAR TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE520A01027",782.5,382.4,782.5,1,"","","",0,0,0,881.2,587.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZENSARTECH"
"10761","DSPSIL","EQ","DSP SILVER ETF",0.01,1,"","",0,10,"INF740KA1RE3",94.4,66.2,94.4,51.54,"","","",0,0,0,106.66,71.11,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SILVERADD"
"10768","CAMALL","EQ","ORIENTAL AROMATICS LIMITED",0.01,1,"","",0,5,"INE959C01023",503.2,293,1100,14.05,"","","",0,0,0,509.4,339.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OAL"
"10782","ALLBAN","EQ","ALLAHABAD BANK",0.01,1,"","",0,10,"INE428A01015",56.45,7.3,271.95,7.3,"","","",0,0,0,8.35,6.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALBK"
"1079","FULIND","EQ","FULFORD (INDIA) LTD",0.01,1,"","",0,10,"INE521A01017",0,0,830,103,"","","",0,0,0,126,84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FULFORD"
"10791","NUCSOF","EQ","NUCLEUS SOFTWARE EXPORTS LTD",0.01,1,"","",0,10,"INE096B01018",1822.95,945,1822.95,12.75,"","","",0,0,0,1668.9,1112.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NUCLEUS"
"10793","SYRTEC","EQ","SYRMA SGS TECHNOLOGY LIMITE",0.01,1,"","",0,10,"INE0DYJ01015",705.2,386.1,705.2,248.1,"","","",0,0,0,594.1,396.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYRMA"
"10794","CANBAN","EQ","CANARA BANK",0.01,1,"","",0,2,"INE476A01022",128.9,63.85,164.22,8.14,"","","",0,0,0,126.37,103.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CANBK"
"10822","MOTQUA","EQ","Motilal Os S&P BSE Quality ETF",0.01,1,"","",0,10,"INF247L01BH8",220,130,220,101.02,"","","",0,0,0,248.86,165.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOQUALITY"
"10825","MOTENH","EQ","Motilal Os SP BSE ENHNCD  ETF",0.01,1,"","",0,10,"INF247L01BE5",110,55.09,110,38.7,"","","",0,0,0,128.37,85.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOVALUE"
"1085","GABIND","EQ","GABRIEL INDIA LTD",0.01,1,"","",0,1,"INE524A01029",517,198.3,517,1.12,"","","",0,0,0,598,398.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GABRIEL"
"10859","DRESER","EQ","DREAMFOLKS SERVICES LIMITED",0.01,1,"","",0,2,"INE0JS101016",847,440,847,348,"","","",0,0,0,579.95,386.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DREAMFOLKS"
"10861","INDLIM","BE","INDOSOLAR LIMITED",0.01,1,"","",0,10,"INE866K01015",7.05,1,30.95,0.25,"","","",0,0,0,3.46,3.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDOSOLAR"
"10871","GRMOVE","EQ","GRM OVERSEAS LTD",0.01,1,"","",0,2,"INE192H01020",230.4,113,498,113,"","","",0,0,0,248.53,165.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRMOVER"
"10876","HDFSIL","EQ","HDFC SILVER ETF",0.01,1,"","",0,52.52,"INF179KC1DI2",93.05,66.06,93.05,51.6,"","","",0,0,0,107.19,71.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCSILVER"
"10885","JFLLIF","SM","JFL LIFE SCIENCES LIMITED",0.01,1,"","",0,10,"INE0LA901015",0,0,70,30.1,"","","",0,0,0,58.5,47.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JFLLIFE"
"10889","JAYJAL","SM","JAY JALARAM TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE0J6801010",0,0,873,50,"","","",0,0,0,898.15,734.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KORE"
"10893","DHABIO","EQ","DHAMPUR BIO ORGANICS LIMITED",0.01,1,"","",0,10,"INE0I3401014",188.5,112.4,229,112.4,"","","",0,0,0,164,109.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DBOL"
"10898","AMEPRE","SM","AMEYA PRECISION ENGINEERS LTD",0.01,1,"","",0,10,"INE0KT901015",0,0,139.7,33,"","","",0,0,0,119.7,108.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMEYA"
"10903","LLOELE","BE","LEEL ELECTRICALS LIMITED",0.01,1,"","",0,10,"INE245C01019",114.7,6.95,340.35,1.75,"","","",0,0,0,2.62,2.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LEEL"
"10905","GENINT","EQ","GENESYS INTERNATIONAL CORPORAT",0.01,1,"","",0,5,"INE727B01026",738.9,266,738.9,6.13,"","","",0,0,0,758.6,505.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GENESYS"
"1091","GANANH","EQ","FUTURISTIC OFFSHORE SERVICES A",0.01,1,"","",0,10,"INE418A01016",0,0,41.5,1.75,"","","",0,0,0,3.84,2.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANESHANHY"
"10925","GODIND","EQ","GODREJ INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE233A01035",990,468.5,990,1.77,"","","",0,0,0,1080.5,720.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GODREJIND"
"10933","COARE1","BE","COASTAL CORPORATION LIMITED RE",0.01,1,"","",0,10,"INE377E20016",150,95,150,95,"","","",0,0,0,138.85,59.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COAST-RE"
"10939","NIFJUN","EQ","NIPPON IND ETF NIFNXT50 JR BEE",0.01,1,"","",0,1,"INF732E01045",790.9,443.55,790.9,10.5,"","","",0,0,0,937.26,624.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JUNIORBEES"
"10940","DIVLAB","EQ","DIVIS LABORATORIES LIMITED",0.01,1,"","",0,2,"INE361B01024",4670,3295.3,5425.1,7.75,"","","",0,0,0,4910.6,4017.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIVISLAB"
"10943","INDFER","EQ","INDOGULF FERTILIZERS",0.01,1,"","",0,10,"INE911F01019",273.8,105,273.8,29.05,"","","",0,0,0,312,208,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IGFLFERT"
"10945","TAMMER","EQ","TAMILNAD MERCANTILE BANK LTD",0.01,1,"","",0,10,"INE668A01016",611.35,416.05,611.35,399,"","","",0,0,0,580.9,387.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TMB"
"10948","STC","EQ","STATE TRADING CORPORATION OF I",0.01,1,"","",0,10,"INE655A01013",201.5,77.35,872.28,28,"","","",0,0,0,213.66,142.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STCINDIA"
"10967","VIVPOW","SM","VIVIANA POWER TECH LIMITED",0.01,1,"","",0,10,"INE0MEG01014",0,0,1097.15,67,"","","",0,0,0,1094.3,990.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIVIANA"
"1097","GARSIL","EQ","GARDEN SILK MILLS LTD",0.01,1,"","",0,10,"INE526A01016",17,4.9,151,4.9,"","","",0,0,0,7.95,7.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GARDENSILK"
"10971","MEGFLE","SM","MEGA FLEX PLASTICS LIMITED",0.01,1,"","",0,10,"INE0G1D01014",0,0,62.45,27,"","","",0,0,0,41.45,37.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEGAFLEX"
"10982","SABFLE","SM","SABAR FLEX INDIA LTD",0.01,1,"","",0,10,"INE0DZ101013",0,0,30.6,12,"","","",0,0,0,21.9,19.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SABAR"
"10986","TAPFRU","SM","TAPI FRUIT PROCESSING LIMITED",0.01,1,"","",0,10,"INE0M7001010",0,0,248.85,44,"","","",0,0,0,147,133,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TAPIFRUIT"
"10990","RADKHA","EQ","RADICO KHAITAN LTD",0.01,1,"","",0,2,"INE944F01028",1885.1,1141.25,1885.1,5.67,"","","",0,0,0,1966.8,1311.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RADICO"
"10993","INDRA","EQ","INDO RAMA SYNTHETICS (INDIA) L",0.01,1,"","",0,10,"INE156A01020",67.1,36.4,109.7,3.6,"","","",0,0,0,55,36.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDORAMA"
"10995","ISHINT","SM","ISHAN INTERNATIONAL LTD",0.01,1,"","",0,1,"INE0LCW01025",0,0,6.1,0.57,"","","",0,0,0,2.4,2.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ISHAN"
"10996","PEAENG","EQ","PEARL ENGINEERING POLYMERS LTD",0.01,1,"","",0,10,"INE843A01023",3.65,1.5,45,0.35,"","","",0,0,0,1.8,1.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PEPL"
"10999","MARUTI","EQ","MARUTI SUZUKI INDIA LTD",0.01,1,"","",0,5,"INE585B01010",13073.95,9254.15,13073.95,155,"","","",0,0,0,13225.95,10821.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARUTI"
"1100","GARWAL","EQ","GARWARE TECHNICAL FIBRES LTD",0.01,1,"","",0,10,"INE276A01018",4288.8,3007,4288.8,10.1,"","","",0,0,0,4795.9,3197.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GARFIBRES"
"11005","NIFUTI","EQ","UTI MUTUAL ETF",0.01,1,"","",0,100,"INF789F01042",3019.6,612.1,3019.6,109.8,"","","",0,0,0,702.8,468.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTISUNDER"
"11006","LIBEES","EQ","NIPPON INDIA ETF NIF1D LQD BEE",0.01,1,"","",0,1000,"INF732E01037",1030,970,1189.9,802.4,"","","",0,0,0,1050,950,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUIDBEES"
"11007","INDRT","EQ","INDO RAMA TEXTILES",0.01,1,"","",0,10,"INE059G01015",88.9,37.85,88.9,12.5,"","","",0,0,0,77.1,51.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDORAMTEX"
"11014","TQL22D","GS","91 DAY T-BILL 22 DEC 22",0.01,1,"","",0,100,"IN002022X254",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D221222"
"11022","ABINF","SM","A B INFRABUILD LIMITED",0.01,1,"","",0,10,"INE00YB01017",0,0,72.75,5,"","","",0,0,0,59.8,49,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABINFRA"
"11027","INFOTE","EQ","INFOBEANS TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE344S01016",522.9,361.65,875,50.25,"","","",0,0,0,547,364.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INFOBEAN"
"11032","SANCHE","EQ","SANGINITA CHEMICALS LIMITED",0.01,1,"","",0,10,"INE753W01010",0,0,177.33,14.93,"","","",0,0,0,19.8,16.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANGINITA"
"11037","ICIPBE","EQ","ICICI PRU NIFTY BANK ETF",0.01,1,"","",0,10,"INF109KC15I8",54.5,42.25,50.92,16.43,"","","",0,0,0,64.11,42.74,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANKIETF"
"11039","DCMNOU","EQ","DCM NOUVELLE LIMITED",0.01,1,"","",0,10,"INE08KP01019",297.8,139.05,386.1,19.25,"","","",0,0,0,329.52,219.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DCMNVL"
"11045","SATIND","EQ","SATIA INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE170E01023",155,100.3,164.3,50.1,"","","",0,0,0,167.8,111.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATIA"
"11050","SIRPAI","EQ","SIRCA PAINTS INDIA LIMITED",0.01,1,"","",0,10,"INE792Z01011",444,282.05,444,46.03,"","","",0,0,0,405.3,270.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SIRCA"
"11062","8KMILE","BE","SECUREKLOUD TECHNOLOGIES LTD",0.01,1,"","",0,5,"INE650K01021",72.9,34.55,1029.95,20.6,"","","",0,0,0,42.59,38.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SECURKLOUD"
